date,city,loc_name,street,postal_code,latitude,longitude,category,name_event,start_time,end_time,description_short,link_event,link_image,website
16/02/2022,Mannheim,Stadthalle,Birkenauer Talstraße 1,69469,49.55509949,8.66989994,Show,Danceperados of Ireland - Whiskey you are the devil,20:00,undefiniert,"Danceperados of Ireland An authentic show of Irish music, song and dance Whiskey you are the devil Tour Die Begeisterung für den Stepptanz ist im Namen dieser neuen irischen ... ",https://www.regioactive.de/show/danceperados-of-ireland-whiskey-you-are-the-devil-weinheim-stadthalle-2022-02-16-BSClqyTSNp,https://www.eventim.de/obj/mam/germany/82/6d/danceperados-of-ireland---whiskey-you-are-the-devil--tickets_36120_331497_222x222.jpg,Regioactive
16/02/2022,Mannheim,Klapsmühl' am Rathaus,"D6, 3",68159,49.489109,8.4616699,Kleinkunst,Drama Light Impro-Show,20:00,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.giybf.com/,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1101341/xtralarge/kllogo300a3.jpg,Regioactive
16/02/2022,Mannheim,Cinemaxx,"N7,17",68161,49.4833717,8.4717903,Kino,Preview: King Richard,20:00,undefiniert,Serena Williams und ihre Schwester Venus werden durch das harte Training ihres Vaters und Trainers Richard Williams zu sehr erfolgreichen Tennisspielerinnen. Richard versucht ... ,https://www.regioactive.de/kino/preview-king-richard-mannheim-cinemaxx-2022-02-16-FgKcbr3Sqv,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
16/02/2022,Mannheim,Kazzwoo - Jazz Café Bar,"K2, 23",68159,49.49294,8.4688199,Konzert,Simon Kempston,20:00,undefiniert,"Simon Kempston: ein einzigartiges Talent, das zum Nachdenken anregende, stimmungsvolle Originalsongs in einer wunderbar intimen Umgebung aufführt. Sein wunderschön ... ",https://www.regioactive.de/konzert/simon-kempston-mannheim-kazzwoo-jazz-cafe-bar-2022-02-16-DRTcS6Gcgb,https://storage.googleapis.com/leitmotiv-multi/regio-image-2022-02/1144814/xtralarge/scwab2.jpg,Regioactive
17/02/2022,Mannheim,GIG7 Kompetenzzentrum FeMale Business,G7 22,68159,49.4926799,8.4607023,Bildung,Finanz-fit Kompakt - Ein Muss fürs Gründen.,09:00,17:00,Mathe ist Ihr Endgegner? Dann haben wir die Lösungsformel für Sie: Buchhaltung x Steuerführung + Einnahmen-Überschuss-Rechnung - Elster-Online = Finanz-fit Kompakt Leider ... ,https://www.regioactive.de/bildung/finanz-fit-kompakt-ein-muss-fuers-gruenden-mannheim-gig7-kompetenzzentrum-female-business-2022-02-17-tnlL3XH9jG,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,TECHNOSEUM,Museumsstr. 1,68165,49.47629615,8.497489952,Kunst,Arbeit & Migration. Geschichten von hier,09:00,17:00,Sonderausstellung Vom Homo Heidelbergensis als „erstem Migranten“ über „Gastarbeiter“ als Motor des Aufschwungs bis hin zu den erfolgreichen Unternehmerinnen und Unternehmern ... ,https://www.regioactive.de/ausstellung/arbeit-migration-geschichten-von-hier-mannheim-technoseum-2022-02-17-5lQYRsgNH0,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-10/1125474/xtralarge/plakat_technoseum_2021d_0084_02.jpg,Regioactive
17/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Bewegte Zeichnung - Robbie Cornelissen,10:00,undefiniert,Der Niederländer Robbie Cornelissen ist einer der bedeutendsten zeitgenössischen Zeichner. Die Ausstellung mit teils wandfüllenden Zeichnungen und ... ,https://www.regioactive.de/ausstellung/bewegte-zeichnung-robbie-cornelissen-mannheim-kunsthalle-2022-02-17-GBXdGpgcVK,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1102490/xtralarge/de_wachtkammer_2004_peter_cox_2005_027_kopie.jpg,Regioactive
17/02/2022,Mannheim,Museum Zeughaus,C5,68159,49.48799896,8.461449623,Kunst,Tutanchamun - Sein Grab und die Schätze,10:00,undefiniert,Nach erfolgreicher Tour in den USA kommt die Sensationsausstellung endlich wieder nach Deutschland zurück. Der original- und maßstabsgetreue Nachbau der Grabkammern des ... ,https://www.regioactive.de/ausstellung/tutanchamun-sein-grab-und-die-schaetze-mannheim-museum-zeughaus-2022-02-17-tickets-SjblkS6wtj,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/tutanchamun-tickets-2021.jpg,Regioactive
17/02/2022,Mannheim,Nationaltheater Mannheim - Studio Werkhaus,Goetheplatz 1,68161,49.48818357,8.477790925,Theater,Body Boom Boom Brain,10:00,undefiniert,"Dieser Moment, in dem alles aus dem Ruder läuft: wo Du am liebsten abhauen oder in einem Lavasee untertauchen willst. Wenn die Ohren heiß werden, der Kopf rot ... ",https://www.regioactive.de/theater/body-boom-brain-mannheim-nationaltheater-studio-werkhaus-2022-02-17-xQQ0d8JPbM,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1101863/xtralarge/ntm_logo_bildmarke_schwarz.eps.jpg,Regioactive
17/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Mindbombs,10:00,undefiniert,"RAF, NSU und IS stehen für terroristische Gruppen, deren extremistische Propaganda und politische Gewalt die bildenden Künste zu entschiedenen Reaktionen ... ",https://www.regioactive.de/ausstellung/mindbombs-mannheim-kunsthalle-2022-02-17-nFW9xSk2Wb,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1102487/xtralarge/grimonprez_leila_khaled_palestinian_hijacker_august_1969.jpg,Regioactive
17/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Sofia Duchovny: Going Red,10:00,undefiniert,"Im STUDIO zeigt die Kunsthalle Arbeiten von Sofia Duchovny, der diesjährigen Preisträgerin der Kunststiftung Rainer Wild. In ihren Arbeiten nutzt Duchovny flexible ... ",https://www.regioactive.de/ausstellung/sofia-duchovny-going-red-mannheim-kunsthalle-2022-02-17-7cqw7L78jp,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-11/1131611/xtralarge/invite_sofiaduchovny_mannheim_3840x2160_30fps_frameames0.jpg,Regioactive
17/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Fokus Sammlung – neu präsentiert,10:00,undefiniert,Die Sammlungspräsentation im Obergeschoss des Jugendstilbaus der Kunsthalle Mannheim wird ab dem 12. November 2021 komplett neu kuratiert und widmet sich dann den ... ,https://www.regioactive.de/ausstellung/fokus-sammlung-neu-praesentiert-mannheim-kunsthalle-2022-02-17-wdxMC0Hltp,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-07/1109847/xtralarge/dan00920.jpg,Regioactive
17/02/2022,Mannheim,Marchivum,Archivplatz 1,68169,49.49999481,8.46137166,Kunst,Typisch Mannheim: Die Stadtgeschichtliche Ausstellung im MARCHIVUM,10:00,undefiniert,Die Ausstellung im MARCHIVUM zeichnet die über 400 Jahre alte Historie Mannheims auf bisher nie dagewesene Weise nach. Der Bogen reicht von der Gründung der Stadt ... ,https://www.regioactive.de/ausstellung/typisch-mannheim-die-stadtgeschichtliche-ausstellung-im-marchivum-2022-02-17-N3xhygcGwj,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-10/1127806/xtralarge/stadtmodell_arge_tatewerk_finkemedia.jpg,Regioactive
17/02/2022,Mannheim,Junges Nationaltheater / Junge Oper,Brückenstraße 2,68167,49.49549866,8.473629951,Theater,Pinocchio,10:00,undefiniert,"Wenn uns bei jeder Schummelei eine lange Nase wachsen würde, wäre unser Leben ganz schön chaotisch. Pinocchio hat schwer mit seiner langen Lügennase zu ... ",https://www.regioactive.de/theater/pinocchio-mannheim-junges-nationaltheater-junge-oper-2022-02-17-zcKdcWVdDD,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Rhein-Neckar Zentrum,Bürgermeister-Neff-Straße 14,68519,49.52674,8.56829,Messe,Die Terrakottaarmee & Das Vermächtnis des Ewigen Kaisers,10:00,undefiniert,"Die Terrakotta Armee - Der bedeutendste archäologische Fund des 20. JahrhundertsSeit ihrer Entdeckung, die gemessen an ihrem Alter noch nicht lange zurückliegt (1974), ... ",https://www.regioactive.de/messe/die-terrakottaarmee-das-vermaechtnis-des-ewigen-kaisers-viernheim-rhein-neckar-zentrum-2022-02-17-tickets-pJwxNrShZg,https://www.adticket.de/images/event/d/die_terrakotta_armee_2021.jpg,Regioactive
17/02/2022,Mannheim,"RomnoKher - Haus für Kultur, Bildung und Antiziganismusforschung","B 7,16",68159,49.4920002,8.455678,Kunst,"„… vergiss die Photos nicht, das ist sehr wichtig…“ – Die Verfolgung mitteldeutscher Sinti und Roma im Nationalsozialismus",10:00,17:00,"Öffnungszeiten: 24.01.2022 bis 28.02.2022 Mo, Mi, Do 10- 17 Uhr Di 10-18 Uhr Sa, den 19.02. 12-15 Uhr (Einlassende 30 Min vor Schließung) Eröffnung 24.01. um 18:30 Uhr: ... ",https://www.regioactive.de/ausstellung/vergiss-die-photos-nicht-das-ist-sehr-wichtig-verfolgung-mitteldeutscher-sinti-und-roma-im-nationalsozialismus-mannheim-romnokher-haus-fuer-kultur-bildung-antiziganismusforschung-2022-02-17-tickets-3dYKK0wzZp,https://storage.googleapis.com/leitmotiv-multi/regio-image-2022-01/1140322/xtralarge/ausstellung.jpg,Regioactive
17/02/2022,Mannheim,Reiss-Engelhorn-Museen (rem),Museum Weltkulturen D5,68159,49.48880241,8.462019269,Kunst,gesichtslos – Frauen in der Prostitution,11:00,undefiniert,"Eine Ausstellung der Beratungsstelle Amalie in Zusammenarbeit mit den Reiss-Engelhorn-Museen
Die Ausstellung „gesichtslos – Frauen in der Prostitution“ ... ",https://www.regioactive.de/ausstellung/gesichtslos-frauen-in-der-prostitution-mannheim-reiss-engelhorn-museen-rem-2022-02-17-7mzrYWVPDV,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-06/1104192/xtralarge/amalie300_hyp_yerlikaya_9564.jpg,Regioactive
17/02/2022,Mannheim,Reiss-Engelhorn-Museen (rem),Museum Weltkulturen D5,68159,49.48880241,8.462019269,Kunst,Ägypten - Land der Unsterblichkeit,11:00,undefiniert,"Die Ausstellung findet im Museum Weltkulturen (D5) statt.
Seit 2014 ist das faszinierende Reich der Pharaonen in den Reiss-Engelhorn-Museen zu Hause. Mit dem neu ... ",https://www.regioactive.de/ausstellung/aegypten-land-der-unsterblichkeit-mannheim-reiss-engelhorn-museen-rem-2022-02-17-BJPzGqdJhn,https://storage.googleapis.com/leitmotiv-multi/regio-image-2018-10/896219/xtralarge/20170811_aegypten_website_slider.jpg,Regioactive
17/02/2022,Mannheim,Port25,Hafenstraße 25 - 27,68159,49.4946399,8.45708,Kunst,Myriam Holme — ein kräftiger hauch​,11:00,undefiniert,"Myriam Holme wird eine ebenso stille und poetische wie kraftvolle Materialmalerei installieren, in der die Grenzen zwischen den Medien und Gattungen verschwimmen.
Raum und ... ",https://www.regioactive.de/ausstellung/myriam-holme-ein-kraeftiger-hauch-mannheim-port25-2022-02-17-wHlCm1wjG7,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-11/1132906/xtralarge/unnamed.jpg,Regioactive
17/02/2022,Mannheim,Nationaltheater Mannheim - Studio Werkhaus,Goetheplatz 1,68161,49.48818357,8.477790925,Theater,Body Boom Boom Brain,18:00,undefiniert,"Dieser Moment, in dem alles aus dem Ruder läuft: wo Du am liebsten abhauen oder in einem Lavasee untertauchen willst. Wenn die Ohren heiß werden, der Kopf rot ... ",https://www.regioactive.de/theater/body-boom-brain-mannheim-nationaltheater-studio-werkhaus-2022-02-17-3CfHh23ZZY,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1101863/xtralarge/ntm_logo_bildmarke_schwarz.eps.jpg,Regioactive
17/02/2022,Mannheim,Port25 – Raum für Gegenwartskunst,Hafenstraße 25–27,68159,49.494657,8.4568398,Kunst,Führung durch die Ausstellung,18:00,19:00,"Myriam Holme hat im PORT25 – Raum für Gegenwartskunst eine ebenso stille und poetische wie kraftvolle Materialmalerei installiert, in der die Grenzen zwischen den Medien und ... ",https://www.regioactive.de/ausstellung/fuehrung-durch-die-ausstellung-mannheim-port25-raum-fuer-gegenwartskunst-2022-02-17-tickets-BpRpZcZgl5,https://storage.googleapis.com/leitmotiv-multi/regio-image-2022-02/1144207/xtralarge/ausstellungsansichten_myriam_holme_im_port25__fotos_toni_montana_studios_002.jpg,Regioactive
17/02/2022,Mannheim,Heinrich Pesch Haus,Frankenthaler Str. 229,67059,49.48466466,8.410996625,Vortrag,WebTalk: Stimmigkeit als Kriterium eines gelingenden Lebens,19:00,20:30,Stimmigkeit als Kriterium eines gelingenden Lebens WebTalk mit Prof. Anders Lindseth in der Reihe „Glück und Lebenssinn“ Was soll und kann der eigene Beitrag des Einzelnen ... ,https://www.regioactive.de/vortrag/webtalk-stimmigkeit-als-kriterium-eines-gelingenden-lebens-ludwigshafen-heinrich-pesch-haus-2022-02-17-xhc1DNz3bn,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,peer23,Rheinrottstrasse 5,68169,49.51043268,8.4565973,Gesundheit,The Roots Project - Classic Yoga,19:00,20:30,NEU: YOGA MIT CAROLINE GEBERT Mehr Kraft und Stabilität? Mehr Fokus und Gelassenheit? Lust auf die Form deines Lebens? Komm zu meinen Kursen im Yogaraum des Peer23 und ... ,https://www.regioactive.de/gesundheit/the-roots-project-classic-yoga-mannheim-peer23-2022-02-17-xcTMgSc2lt,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Radio Regenbogen Harald Wohlfahrt Palazzo,Europaplatz 1 (beim Planetarium / ADAC Parkplatz) Wilhelm-Varnholt-Allee,68165,49.476797,8.4940635,Show,Radio Regenbogen Harald Wohlfahrt Palazzo,19:30,23:30,Radio Regenbogen Harald Wohlfahrt Palazzo findet statt! Mit einem bis aufs Detail ausgereiften Hygienekonzept findet der Radio Regenbogen Harald Wohlfahrt Palazzo ab dem 1. ... ,https://www.regioactive.de/show/radio-regenbogen-harald-wohlfahrt-palazzo-mannheim-2022-02-17-tickets-2hFww0bKfJ,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-09/1117803/xtralarge/rrpalazzo2021_va_kalender_1500x1500px.jpg,Regioactive
17/02/2022,Mannheim,Cinema Quadrat,K1 2,68159,49.49096548,8.47665118,Kino,"Film & Kunst: ""The Price of Everything""",19:30,undefiniert,"In der Reihe ""Film & Kunst"" zeigen Cinema Quadrat und Kunsthalle Mannheim: THE PRICE OF EVERYTHING USA 2018 R: Nathaniel Kahn. Dokumentarfilm. 95 Min. EnglOmdtU. FSK: 6 Die ... ",https://www.regioactive.de/kino/film-kunst-the-price-of-everything-mannheim-cinema-quadrat-2022-02-17-pdMx7qw84Z,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Feierabendhaus der BASF,Leuschnerstraße 47,67063,49.45904,8.46819,Konzert,Avi Avital & Deutsche Staatsphilharmonie Rheinland-Pfalz | Ludwigshafen,20:00,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.giybf.com/,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Capitol,Waldhofstraße 2,68169,49.4973699,8.47254,Comedy,Gerd Dudenhöffer spielt Heinz Becker - Deja Vu 2,20:00,undefiniert,Gerd Dudenhöffer spielt aus 30 Jahren Heinz Becker-Programmen Es geht wieder los … zur Vorfreude präsentieren wir heute das neue Plakat. Mit dem neuen Programm DEJA VU 2 ... ,https://www.regioactive.de/comedy/gerd-dudenhoeffer-spielt-heinz-becker-deja-vu-2-mannheim-capitol-2022-02-17-7xsJKv9dnR,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1100974/xtralarge/schriftzug_capitol_cmyk.jpg,Regioactive
17/02/2022,Mannheim,Klapsmühl' am Rathaus,"D6, 3",68159,49.489109,8.4616699,Sonstige,Kabarett Dusche Alles bleibt anders!,20:00,undefiniert,Es gibt leider keine Kurzbeschreibung,https://www.giybf.com/,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1101341/xtralarge/kllogo300a3.jpg,Regioactive
17/02/2022,Mannheim,Ella & Louis,Rosengartenplatz 2,68161,49.48508,8.47696,Konzert,Bastian Stein Trio,20:00,undefiniert,"Bastian Stein (geboren in Heidelberg) hat mit 15 Jahren angefangen, klassische Trompete zu spielen. Nach einem Musik-Studium an der Universität für Musik und ... ",https://www.regioactive.de/konzert/bastian-stein-trio-mannheim-ella-louis-2022-02-17-mtwSB7S0ht,https://storage.googleapis.com/leitmotiv-multi/regio-image-2022-01/1141135/xtralarge/550e17_7828867450d048a59fa8e134b4ce2c7a_mv2.jpg,Regioactive
17/02/2022,Mannheim,Kazzwoo - Jazz Café Bar,"K2, 23",68159,49.49294,8.4688199,Konzert,Weyand & Klöffer play Carla Bley,20:00,undefiniert,Kompositionen von leiser Intensität und gebrochenen Erwartungen. Ernste Klarheit und verschmitzter Humor. Avantgarde verschmolzen mit kindlichen Melodien. Weyand und ... ,https://www.regioactive.de/konzert/weyand-kloeffer-play-carla-bley-mannheim-kazzwoo-jazz-cafe-bar-2022-02-17-L3kMSd3jrb,https://storage.googleapis.com/leitmotiv-multi/regio-image-2022-02/1144815/xtralarge/pressefotoweyand_kl__ffer.jpg,Regioactive
17/02/2022,Mannheim,Nationaltheater Mannheim - Opernhaus,Goetheplatz 1,68161,49.48818357,8.477790925,Oper,Jakob Lenz,20:00,undefiniert,"Jakob Lenz hört Stimmen. Sie treiben ihn hinaus in den Wald, sie quälen ihn mit Bildern aus der Vergangenheit, die ihre Schatten über die Gegenwart werfen. Ruhe ... ",https://www.regioactive.de/oper/jakob-lenz-mannheim-nationaltheater-opernhaus-2022-02-17-tickets-bZtXNKmv2Z,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Café Central,Bahnhofstraße 19,69469,49.55134508,8.668019772,Literatur,Helge Timmerberg liest: O Lecko Mio. Siebzig werden,20:00,undefiniert,"Ist die Tugendhaftigkeit des sinkenden Testosteronspiegels das natürliche Ende aller Laster? Oder geht es danach noch irgendwie weiter mit dem Spaß – am Leben, am Reisen, am ... ",https://www.regioactive.de/literatur/helge-timmerberg-liest-o-lecko-mio-siebzig-werden-weinheim-cafe-central-2022-02-17-tickets-YwgPrW6v11,https://www.eventim.de/obj/mam/germany/c6/1a/kulturzentrum-pumpwerk-tickets_92452_862678_222x222.jpg,Regioactive
17/02/2022,Mannheim,Kulturzentrum dasHaus,Bahnhofsstraße 30,67059,49.48182705,8.442834485,Konzert,Blues Session,20:00,22:00,"Eintritt frei! Ab 20 Uhr im Dôme In der Elville Blues Band spielen Tom Schaffert an der Gitarre und Thomas ""Tiger"" Karb an der Hammond-Orgel sowie Sam Sommer am Schlagzeug ... ",https://www.regioactive.de/konzert/blues-session-ludwigshafen-am-rhein-kulturzentrum-dashaus-2022-02-17-5VJJWPxkkG,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
17/02/2022,Mannheim,Stadthalle,Birkenauer Talstraße 1,69469,49.55509949,8.66989994,Show,Power!Percussion - Around the world,20:00,undefiniert,"Von Afrika bis Asien, von den Alpen bis zum Himalaya und von Melbourne bis zur Bronx: Rhythmus ist überall! Mit AROUND THE WORLD - WELCOME TO THE JOURNEY bringen die ... ",https://www.regioactive.de/show/power-percussion-around-the-world-weinheim-stadthalle-2022-02-17-tickets-TRnLYz4tyM,https://www.adticket.de/images/event/p/power_percussion_2021.jpg,Regioactive
17/02/2022,Mannheim,Luisenring 25a,Luisenring 25A,68159,49.4933844,8.4602768,Sonstige,Mono Quiz,21:00,23:00,Yeah! Das mono Quiz ist zurück! Wie gewohnt werden unsere Quizmaster jeden Donnerstag ab 21 Uhr euer Wissen in allen möglichen und den unmöglichsten Bereichen testen. Dazu ... ,https://www.regioactive.de/sonstige/mono-quiz-mannheim-luisenring-25a-2022-02-17-ts7ZZpbfWC,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
18/02/2022,Mannheim,TECHNOSEUM,Museumsstr. 1,68165,49.47629615,8.497489952,Kunst,Arbeit & Migration. Geschichten von hier,09:00,17:00,Sonderausstellung Vom Homo Heidelbergensis als „erstem Migranten“ über „Gastarbeiter“ als Motor des Aufschwungs bis hin zu den erfolgreichen Unternehmerinnen und Unternehmern ... ,https://www.regioactive.de/ausstellung/arbeit-migration-geschichten-von-hier-mannheim-technoseum-2022-02-18-kxY8ZgC148,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-10/1125474/xtralarge/plakat_technoseum_2021d_0084_02.jpg,Regioactive
18/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Bewegte Zeichnung - Robbie Cornelissen,10:00,undefiniert,Der Niederländer Robbie Cornelissen ist einer der bedeutendsten zeitgenössischen Zeichner. Die Ausstellung mit teils wandfüllenden Zeichnungen und ... ,https://www.regioactive.de/ausstellung/bewegte-zeichnung-robbie-cornelissen-mannheim-kunsthalle-2022-02-18-mgbQZ3TYT8,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1102490/xtralarge/de_wachtkammer_2004_peter_cox_2005_027_kopie.jpg,Regioactive
18/02/2022,Mannheim,Museum Zeughaus,C5,68159,49.48799896,8.461449623,Kunst,Tutanchamun - Sein Grab und die Schätze,10:00,undefiniert,Nach erfolgreicher Tour in den USA kommt die Sensationsausstellung endlich wieder nach Deutschland zurück. Der original- und maßstabsgetreue Nachbau der Grabkammern des ... ,https://www.regioactive.de/ausstellung/tutanchamun-sein-grab-und-die-schaetze-mannheim-museum-zeughaus-2022-02-18-tickets-72sThqwY5Q,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/tutanchamun-tickets-2021.jpg,Regioactive
18/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Mindbombs,10:00,undefiniert,"RAF, NSU und IS stehen für terroristische Gruppen, deren extremistische Propaganda und politische Gewalt die bildenden Künste zu entschiedenen Reaktionen ... ",https://www.regioactive.de/ausstellung/mindbombs-mannheim-kunsthalle-2022-02-18-ySWVdg1WVS,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1102487/xtralarge/grimonprez_leila_khaled_palestinian_hijacker_august_1969.jpg,Regioactive
18/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Sofia Duchovny: Going Red,10:00,undefiniert,"Im STUDIO zeigt die Kunsthalle Arbeiten von Sofia Duchovny, der diesjährigen Preisträgerin der Kunststiftung Rainer Wild. In ihren Arbeiten nutzt Duchovny flexible ... ",https://www.regioactive.de/ausstellung/sofia-duchovny-going-red-mannheim-kunsthalle-2022-02-18-Y5JsJjbX0d,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-11/1131611/xtralarge/invite_sofiaduchovny_mannheim_3840x2160_30fps_frameames0.jpg,Regioactive
18/02/2022,Mannheim,Kunsthalle,Friedrichsplatz 4,68165,49.48277778,8.475277778,Kunst,Fokus Sammlung – neu präsentiert,10:00,undefiniert,Die Sammlungspräsentation im Obergeschoss des Jugendstilbaus der Kunsthalle Mannheim wird ab dem 12. November 2021 komplett neu kuratiert und widmet sich dann den ... ,https://www.regioactive.de/ausstellung/fokus-sammlung-neu-praesentiert-mannheim-kunsthalle-2022-02-18-wmdlxpG6vK,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-07/1109847/xtralarge/dan00920.jpg,Regioactive
18/02/2022,Mannheim,Marchivum,Archivplatz 1,68169,49.49999481,8.46137166,Kunst,Typisch Mannheim: Die Stadtgeschichtliche Ausstellung im MARCHIVUM,10:00,undefiniert,Die Ausstellung im MARCHIVUM zeichnet die über 400 Jahre alte Historie Mannheims auf bisher nie dagewesene Weise nach. Der Bogen reicht von der Gründung der Stadt ... ,https://www.regioactive.de/ausstellung/typisch-mannheim-die-stadtgeschichtliche-ausstellung-im-marchivum-2022-02-18-wsfR718tLM,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-10/1127806/xtralarge/stadtmodell_arge_tatewerk_finkemedia.jpg,Regioactive
18/02/2022,Mannheim,Junges Nationaltheater / Junge Oper,Brückenstraße 2,68167,49.49549866,8.473629951,Theater,Pinocchio,10:00,undefiniert,"Wenn uns bei jeder Schummelei eine lange Nase wachsen würde, wäre unser Leben ganz schön chaotisch. Pinocchio hat schwer mit seiner langen Lügennase zu ... ",https://www.regioactive.de/theater/pinocchio-mannheim-junges-nationaltheater-junge-oper-2022-02-18-SNrmwPbJjR,https://image.shutterstock.com/image-photo/concept-image-business-acronym-eod-260nw-332349266.jpg,Regioactive
18/02/2022,Mannheim,Rhein-Neckar Zentrum,Bürgermeister-Neff-Straße 14,68519,49.52674,8.56829,Messe,Die Terrakottaarmee & Das Vermächtnis des Ewigen Kaisers,10:00,undefiniert,"Die Terrakotta Armee - Der bedeutendste archäologische Fund des 20. JahrhundertsSeit ihrer Entdeckung, die gemessen an ihrem Alter noch nicht lange zurückliegt (1974), ... ",https://www.regioactive.de/messe/die-terrakottaarmee-das-vermaechtnis-des-ewigen-kaisers-viernheim-rhein-neckar-zentrum-2022-02-18-tickets-H5tLNpZ1lM,https://www.adticket.de/images/event/d/die_terrakotta_armee_2021.jpg,Regioactive
18/02/2022,Mannheim,Nationaltheater Mannheim - Studio Werkhaus,Goetheplatz 1,68161,49.48818357,8.477790925,Theater,Body Boom Boom Brain,10:00,undefiniert,"Dieser Moment, in dem alles aus dem Ruder läuft: wo Du am liebsten abhauen oder in einem Lavasee untertauchen willst. Wenn die Ohren heiß werden, der Kopf rot ... ",https://www.regioactive.de/theater/body-boom-brain-mannheim-nationaltheater-studio-werkhaus-2022-02-18-l9dWtHBCm6,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-05/1101863/xtralarge/ntm_logo_bildmarke_schwarz.eps.jpg,Regioactive
18/02/2022,Mannheim,Reiss-Engelhorn-Museen (rem),Museum Weltkulturen D5,68159,49.48880241,8.462019269,Kunst,gesichtslos – Frauen in der Prostitution,11:00,undefiniert,"Eine Ausstellung der Beratungsstelle Amalie in Zusammenarbeit mit den Reiss-Engelhorn-Museen
Die Ausstellung „gesichtslos – Frauen in der Prostitution“ ... ",https://www.regioactive.de/ausstellung/gesichtslos-frauen-in-der-prostitution-mannheim-reiss-engelhorn-museen-rem-2022-02-18-xcbG9p2ZJn,https://storage.googleapis.com/leitmotiv-multi/regio-image-2021-06/1104192/xtralarge/amalie300_hyp_yerlikaya_9564.jpg,Regioactive
18/02/2022,Mannheim,Reiss-Engelhorn-Museen (rem),Museum Weltkulturen D5,68159,49.48880241,8.462019269,Kunst,Ägypten - Land der Unsterblichkeit,11:00,undefiniert,"Die Ausstellung findet im Museum Weltkulturen (D5) statt.
Seit 2014 ist das faszinierende Reich der Pharaonen in den Reiss-Engelhorn-Museen zu Hause. Mit dem neu ... ",https://www.regioactive.de/ausstellung/aegypten-land-der-unsterblichkeit-mannheim-reiss-engelhorn-museen-rem-2022-02-18-Q4Splh8Yh3,https://storage.googleapis.com/leitmotiv-multi/regio-image-2018-10/896219/xtralarge/20170811_aegypten_website_slider.jpg,Regioactive
